type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,38.862747168,-94.611929027,864.7,180.1,-0.8,23.983,98.26,,,,,,,
T,38.862477372,-94.611929366,863.0,180.1,-0.5,24.002,98.26,,,,,,,
T,38.862207576,-94.611929704,862.4,180.1,-0.6,24.020,98.26,,,,,,,
T,38.861937780,-94.611930042,863.0,180.1,-0.5,24.039,98.26,,,,,,,
T,38.861667984,-94.611930381,862.6,180.1,0.2,24.058,98.26,,,,,,,
T,38.861398188,-94.611930719,862.5,180.1,0.7,24.076,98.26,,,,,,,
T,38.861128392,-94.611931058,864.2,180.1,0.6,24.095,98.26,,,,,,,
T,38.860858596,-94.611931396,865.6,180.1,0.8,24.113,98.26,,,,,,,
T,38.860588800,-94.611931734,866.0,180.1,1.0,24.132,98.26,,,,,,,
T,38.860319004,-94.611932073,866.4,180.1,0.8,24.151,98.26,,,,,,,
T,38.860049208,-94.611932411,867.2,180.1,0.5,24.169,98.26,,,,,,,
T,38.860034433,-94.611932430,867.2,180.1,0.4,24.170,5.38,,,,,,,
T,38.860034000,-94.611938000,867.1,180.4,0.2,24.171,1.59,,,,,,,
T,38.859958000,-94.611937000,867.0,180.4,-0.2,24.176,27.68,,,,,,,
T,38.859823000,-94.611936000,866.7,180.4,-0.3,24.185,49.17,,,,,,,
T,38.859472000,-94.611935000,866.7,180.2,-0.7,24.209,127.84,,,,,,,
T,38.859441000,-94.611912000,866.5,178.5,-0.8,24.212,13.05,,,,,,,
T,38.859101000,-94.611915000,864.7,178.9,-1.0,24.235,123.84,,,,,,,
T,38.859072000,-94.611915000,864.4,178.9,-1.9,24.237,10.56,,,,,,,
T,38.858983000,-94.611915000,863.6,178.9,0.1,24.243,32.42,,,,,,,
T,38.858869000,-94.611918000,862.6,178.7,0.2,24.251,41.53,,,,,,,
T,38.857664000,-94.611905000,867.2,179.8,0.5,24.334,438.89,,,,,,,
T,38.856280000,-94.611908000,866.5,179.9,0.4,24.430,504.07,,,,,,,
T,38.854849000,-94.611910000,872.2,179.9,0.4,24.529,521.19,,,,,,,
T,38.852617000,-94.611910000,872.1,180.0,0.2,24.683,812.93,,,,,,,
T,38.851979000,-94.611910000,872.1,179.9,0.3,24.727,232.37,,,,,,,
T,38.848556000,-94.611932000,874.7,180.1,0.1,24.963,1246.72,,,,,,,
T,38.847413000,-94.611923000,875.2,180.1,0.1,25.042,416.31,,,,,,,
T,38.845929000,-94.611921000,876.1,180.1,0.1,25.144,540.49,,,,,,,
T,38.845481000,-94.611917000,875.8,180.0,0.1,25.175,163.17,,,,,,,
T,38.845118000,-94.611982000,875.1,180.5,-0.0,25.200,133.50,,,,,,,
T,38.844871000,-94.612094000,875.4,182.0,-0.1,25.218,95.45,,,,,,,
T,38.844662000,-94.612244000,875.0,185.2,0.1,25.235,87.29,,,,,,,
T,38.844437000,-94.612448000,875.7,195.4,0.4,25.254,100.46,,,,,,,
T,38.844236000,-94.612647000,876.5,204.5,0.7,25.271,92.59,,,,,,,
T,38.844048000,-94.612797000,876.9,210.7,0.7,25.287,80.71,,,,,,,
T,38.843756000,-94.612974000,878.7,211.6,0.6,25.309,117.70,,,,,,,
T,38.843568000,-94.613065000,878.4,210.3,0.6,25.323,73.21,,,,,,,
T,38.842707000,-94.613451000,880.2,204.3,0.3,25.386,332.30,,,,,,,
T,38.842572000,-94.613513000,880.7,202.1,-0.2,25.396,52.24,,,,,,,
T,38.841890000,-94.613835000,879.6,200.5,0.2,25.446,264.79,,,,,,,
T,38.841721000,-94.613942000,876.9,200.3,-0.1,25.459,68.68,,,,,,,
T,38.841520000,-94.614120000,880.3,201.9,-0.2,25.476,89.05,,,,,,,
T,38.841373000,-94.614282000,879.5,205.9,-0.3,25.489,70.68,,,,,,,
T,38.841246000,-94.614454000,879.5,208.9,0.6,25.502,67.38,,,,,,,
T,38.841119000,-94.614642000,878.6,219.2,-0.5,25.515,70.76,,,,,,,
T,38.841010000,-94.614841000,879.2,224.6,-0.2,25.528,69.20,,,,,,,
T,38.840843000,-94.615214000,878.2,231.5,-0.4,25.551,122.42,,,,,,,
T,38.840518000,-94.615961000,878.5,236.8,-0.5,25.597,243.49,,,,,,,
T,38.840432000,-94.616152000,876.9,238.4,-0.4,25.609,62.78,,,,,,,
T,38.840362000,-94.616337000,875.8,240.2,-0.2,25.620,58.54,,,,,,,
T,38.840313000,-94.616519000,876.9,241.9,-0.1,25.631,54.83,,,,,,,
T,38.840277000,-94.616727000,877.2,244.3,0.7,25.642,60.68,,,,,,,
T,38.840248000,-94.617035000,878.3,252.1,0.7,25.659,88.37,,,,,,,
T,38.840231000,-94.622434000,888.8,267.6,0.6,25.950,1537.89,,,,,,,
T,38.840229000,-94.623159000,889.7,268.6,0.7,25.989,206.51,,,,,,,
T,38.840229000,-94.623280000,889.2,269.1,0.7,25.996,34.47,,,,,,,
T,38.840213000,-94.624951000,893.2,269.4,1.7,26.086,476.01,,,,,,,
T,38.840211000,-94.625363000,896.0,269.7,2.6,26.108,117.36,,,,,,,
T,38.840207000,-94.627077000,911.7,269.6,2.9,26.201,488.23,,,,,,,
T,38.840202000,-94.628852000,931.3,269.7,3.9,26.297,505.60,,,,,,,
T,38.840256000,-94.629239000,938.7,270.3,4.2,26.318,111.98,,,,,,,
T,38.840262000,-94.629454000,943.1,270.8,5.0,26.329,61.28,,,,,,,
T,38.840259000,-94.629636000,946.9,270.8,7.0,26.339,51.85,,,,,,,
T,38.840234000,-94.629813000,950.5,270.7,7.4,26.349,51.23,,,,,,,
T,38.840213000,-94.629950000,953.4,270.7,7.9,26.356,39.77,,,,,,,
T,38.840220000,-94.630051000,956.0,266.7,8.0,26.362,28.88,,,,,,,
T,38.840259000,-94.630168000,959.4,269.7,8.0,26.369,36.23,,,,,,,
T,38.840268000,-94.630184000,959.9,271.2,7.9,26.370,5.61,,,,,,,
T,38.840331000,-94.630296000,962.5,284.5,7.0,26.377,39.30,,,,,,,
T,38.840370000,-94.630358000,963.8,296.3,5.9,26.382,22.66,,,,,,,
T,38.840391000,-94.630432000,964.9,300.0,5.5,26.386,22.42,,,,,,,
T,38.840393000,-94.630511000,966.1,296.6,4.3,26.390,22.51,,,,,,,
T,38.840375000,-94.630587000,967.0,288.8,3.2,26.394,22.62,,,,,,,
T,38.840339000,-94.630652000,967.3,271.7,2.6,26.399,22.69,,,,,,,
T,38.840300000,-94.630772000,967.8,257.8,2.0,26.406,37.02,,,,,,,
T,38.840290000,-94.630837000,968.2,252.2,1.7,26.409,18.87,,,,,,,
T,38.840278000,-94.630914000,968.6,249.9,-1.4,26.414,22.36,,,,,,,
T,38.840269000,-94.631043000,969.3,253.4,-1.0,26.421,36.89,,,,,,,
T,38.840254000,-94.633846000,954.5,268.0,0.7,26.572,798.44,,,,,,,
T,38.840241000,-94.636295000,952.0,269.2,0.1,26.704,697.60,,,,,,,
T,38.840225000,-94.639340000,985.7,269.4,-0.0,26.868,867.37,,,,,,,
T,38.840214000,-94.641037000,971.6,269.5,1.0,26.960,483.40,,,,,,,
T,38.840202000,-94.642630000,968.8,269.6,1.5,27.046,453.78,,,,,,,
T,38.840194000,-94.644378000,985.7,269.6,0.7,27.140,497.92,,,,,,,
T,38.840191000,-94.644575000,987.2,269.6,1.7,27.151,56.13,,,,,,,
T,38.840185000,-94.646723000,1000.1,269.6,1.5,27.266,611.85,,,,,,,
T,38.840187000,-94.647431000,1002.7,269.7,0.7,27.305,201.67,,,,,,,
T,38.840179000,-94.648907000,996.0,269.7,0.6,27.384,420.44,,,,,,,
T,38.840176000,-94.649058000,994.3,269.7,-0.7,27.392,43.03,,,,,,,
T,38.840175000,-94.649122000,994.6,269.7,-1.4,27.396,18.23,,,,,,,
T,38.840174000,-94.649228000,994.9,269.7,-1.2,27.402,30.20,,,,,,,
T,38.840176000,-94.649356000,994.9,269.6,-1.7,27.408,36.47,,,,,,,
T,38.840168000,-94.649939000,992.4,269.2,-1.7,27.440,166.09,,,,,,,
T,38.840164000,-94.651361000,983.5,269.6,-1.6,27.517,405.05,,,,,,,
T,38.840162000,-94.652732000,976.6,269.7,-1.7,27.591,390.52,,,,,,,
T,38.840147000,-94.652966000,977.7,269.5,-1.7,27.603,66.88,,,,,,,
T,38.840118000,-94.653257000,975.4,268.9,-1.2,27.619,83.56,,,,,,,
T,38.840074000,-94.653507000,975.2,268.1,-0.4,27.633,72.99,,,,,,,
T,38.840055000,-94.653635000,975.7,266.5,-0.8,27.640,37.11,,,,,,,
T,38.840064000,-94.653714000,975.6,262.7,0.4,27.644,22.74,,,,,,,
T,38.840076000,-94.653780000,975.8,263.6,0.9,27.648,19.30,,,,,,,
T,38.840126000,-94.653867000,976.2,271.0,1.2,27.654,30.75,,,,,,,
T,38.840156000,-94.653902000,976.4,284.9,2.2,27.657,14.79,,,,,,,
T,38.840179000,-94.653945000,976.9,297.2,2.8,27.659,14.84,,,,,,,
T,38.840192000,-94.653994000,977.6,300.4,3.5,27.662,14.74,,,,,,,
T,38.840196000,-94.654046000,978.3,300.1,4.0,27.665,14.88,,,,,,,
T,38.840191000,-94.654096000,978.8,290.0,3.6,27.668,14.36,,,,,,,
T,38.840176000,-94.654143000,979.3,276.1,2.3,27.670,14.46,,,,,,,
T,38.840168000,-94.654301000,980.7,267.7,1.3,27.679,45.10,,,,,,,
T,38.840168000,-94.654523000,981.1,266.7,1.9,27.691,63.24,,,,,,,
T,38.840158000,-94.656221000,986.7,268.7,2.0,27.783,483.68,,,,,,,
T,38.840147000,-94.657230000,995.5,269.0,2.2,27.837,287.44,,,,,,,
T,38.840108000,-94.657621000,999.5,268.6,2.4,27.858,112.28,,,,,,,
T,38.840058000,-94.657956000,1003.9,267.8,3.6,27.877,97.15,,,,,,,
T,38.840059000,-94.658048000,1005.4,267.7,4.4,27.882,26.21,,,,,,,
T,38.840066000,-94.658091000,1006.1,266.4,5.2,27.884,12.51,,,,,,,
T,38.840103000,-94.658187000,1007.8,266.6,5.9,27.890,30.49,,,,,,,
T,38.840134000,-94.658269000,1009.5,272.9,6.1,27.895,25.94,,,,,,,
T,38.840152000,-94.658305000,1010.3,289.1,6.2,27.897,12.17,,,,,,,
T,38.840163000,-94.658345000,1011.1,294.2,6.3,27.899,12.08,,,,,,,
T,38.840166000,-94.658391000,1011.9,293.2,3.9,27.902,13.15,,,,,,,
T,38.840159000,-94.658437000,1012.7,286.0,2.9,27.904,13.35,,,,,,,
T,38.840153000,-94.658668000,1014.1,273.5,0.5,27.917,65.84,,,,,,,
T,38.840142000,-94.658953000,1015.6,268.9,0.0,27.932,81.28,,,,,,,
T,38.840142000,-94.660281000,1014.1,269.2,-0.5,28.004,378.28,,,,,,,
T,38.840138000,-94.661965000,1012.0,269.4,-0.9,28.095,479.68,,,,,,,
T,38.840138000,-94.663596000,1004.7,269.7,-0.9,28.183,464.58,,,,,,,
T,38.840131000,-94.665177000,997.9,269.8,-0.3,28.268,450.35,,,,,,,
T,38.840128000,-94.665822000,998.2,269.9,0.4,28.303,183.73,,,,,,,
T,38.840135000,-94.666482000,1009.6,269.9,1.2,28.338,188.02,,,,,,,
T,38.840145000,-94.667594000,1018.5,270.1,2.8,28.398,316.77,,,,,,,
T,38.840146000,-94.667665000,1018.7,270.1,3.5,28.402,20.23,,,,,,,
T,38.840146000,-94.667844000,1019.3,270.4,1.2,28.412,50.99,,,,,,,
T,38.840149000,-94.667980000,1020.0,270.7,-0.4,28.419,38.75,,,,,,,
T,38.840174000,-94.669190000,1018.9,271.1,-0.3,28.484,344.78,,,,,,,
T,38.840172000,-94.669637000,1016.3,271.0,1.7,28.509,127.33,,,,,,,
T,38.840168000,-94.670375000,1016.7,270.6,1.7,28.548,210.22,,,,,,,
T,38.840168000,-94.672740000,1043.4,270.3,2.4,28.676,673.66,,,,,,,
T,38.840168000,-94.672802000,1043.9,270.3,2.9,28.679,17.66,,,,,,,
T,38.840166000,-94.672943000,1044.9,269.8,3.4,28.687,40.17,,,,,,,
T,38.840119000,-94.674790000,1059.6,269.2,3.0,28.787,526.39,,,,,,,
T,38.840108000,-94.675487000,1066.6,269.1,2.2,28.824,198.58,,,,,,,
T,38.840107000,-94.675543000,1067.0,268.4,2.0,28.827,15.96,,,,,,,
T,38.840101000,-94.676020000,1063.8,268.5,1.4,28.853,135.89,,,,,,,
T,38.840101000,-94.676858000,1067.1,268.8,0.2,28.898,238.70,,,,,,,
T,38.840101000,-94.676922000,1067.9,269.4,-0.1,28.902,18.23,,,,,,,
T,38.840092000,-94.677666000,1068.1,269.5,-1.3,28.942,211.95,,,,,,,
T,38.840090000,-94.678257000,1066.2,269.5,-2.2,28.974,168.35,,,,,,,
T,38.840085000,-94.679373000,1051.4,269.7,-2.3,29.034,317.89,,,,,,,
T,38.840085000,-94.679445000,1051.2,269.5,-2.6,29.038,20.51,,,,,,,
T,38.840085000,-94.679502000,1051.1,269.5,-1.8,29.041,16.24,,,,,,,
T,38.840084000,-94.680619000,1046.5,269.8,-0.4,29.101,318.17,,,,,,,
T,38.840126000,-94.681732000,1047.9,270.8,-0.3,29.161,317.40,,,,,,,
T,38.840134000,-94.682112000,1048.0,271.3,-0.1,29.182,108.28,,,,,,,
T,38.840136000,-94.682414000,1048.8,271.3,0.8,29.198,86.03,,,,,,,
T,38.840137000,-94.682563000,1050.2,271.3,-2.1,29.206,42.44,,,,,,,
T,38.840137000,-94.682704000,1051.3,271.9,-1.5,29.214,40.16,,,,,,,
T,38.840133000,-94.684159000,1033.7,270.2,-1.5,29.292,414.45,,,,,,,
T,38.840135000,-94.685943000,1031.4,270.0,-1.4,29.388,508.17,,,,,,,
T,38.840134000,-94.686069000,1032.9,270.0,-1.6,29.395,35.89,,,,,,,
T,38.840134000,-94.686309000,1034.9,269.9,-0.7,29.408,68.36,,,,,,,
T,38.840131000,-94.686457000,1034.5,269.9,-0.2,29.416,42.17,,,,,,,
T,38.840114000,-94.688222000,1026.0,269.7,-0.3,29.511,502.79,,,,,,,
T,38.840099000,-94.689626000,1029.1,269.3,0.8,29.587,399.96,,,,,,,
T,38.840102000,-94.689740000,1030.1,269.4,0.7,29.593,32.49,,,,,,,
T,38.840108000,-94.691627000,1046.8,269.6,1.5,29.695,537.51,,,,,,,
T,38.840116000,-94.692076000,1045.4,269.8,1.7,29.719,127.93,,,,,,,
T,38.840127000,-94.692475000,1044.3,270.2,1.8,29.741,113.72,,,,,,,
T,38.840145000,-94.692892000,1045.3,271.0,1.4,29.763,118.96,,,,,,,
T,38.840173000,-94.693350000,1048.3,271.4,2.1,29.788,130.86,,,,,,,
T,38.840239000,-94.694180000,1056.8,273.8,2.5,29.833,237.64,,,,,,,
T,38.840259000,-94.694867000,1062.2,273.8,2.4,29.870,195.82,,,,,,,
T,38.840258000,-94.695253000,1064.3,273.5,1.4,29.891,109.95,,,,,,,
T,38.840263000,-94.695872000,1065.4,272.9,-0.4,29.924,176.33,,,,,,,
T,38.840255000,-94.696400000,1060.3,272.0,-2.7,29.953,150.43,,,,,,,
T,38.840250000,-94.696943000,1053.3,270.3,-4.0,29.982,154.68,,,,,,,
T,38.840195000,-94.697649000,1040.5,268.3,-5.4,30.021,202.10,,,,,,,
T,38.840170000,-94.698013000,1033.1,267.7,-5.5,30.040,104.08,,,,,,,
T,38.840154000,-94.698380000,1026.4,266.8,-5.3,30.060,104.70,,,,,,,
T,38.840147000,-94.699071000,1018.2,267.0,-3.0,30.097,196.84,,,,,,,
T,38.840150000,-94.699715000,1011.5,267.3,-1.5,30.132,183.44,,,,,,,
T,38.840154000,-94.700735000,1014.0,269.0,0.4,30.187,290.55,,,,,,,
T,38.840158000,-94.701928000,1016.3,269.8,0.9,30.251,339.82,,,,,,,
T,38.840169000,-94.704988000,1033.9,270.2,1.4,30.417,871.64,,,,,,,
T,38.840170000,-94.705090000,1033.7,270.3,1.6,30.422,29.06,,,,,,,
T,38.840170000,-94.705272000,1034.3,270.3,0.5,30.432,51.84,,,,,,,
T,38.840171000,-94.705382000,1034.8,270.3,-0.7,30.438,31.34,,,,,,,
T,38.840180000,-94.708546000,1025.2,270.2,1.1,30.609,901.26,,,,,,,
T,38.840181000,-94.708823000,1026.7,270.2,-0.0,30.623,78.90,,,,,,,
T,38.840190000,-94.711852000,1055.0,270.2,0.0,30.787,862.80,,,,,,,
T,38.840191000,-94.714713000,1033.8,270.2,0.3,30.941,814.94,,,,,,,
T,38.840192000,-94.714866000,1036.0,270.2,0.1,30.949,43.58,,,,,,,
T,38.840244000,-94.723581000,1036.1,270.3,-0.2,31.420,2482.50,,,,,,,
T,38.840170000,-94.705090000,1033.7,90.2,0.0,32.417,5267.15,,,,,,,
T,38.840170000,-94.705272000,1034.3,90.2,-0.1,32.427,51.84,,,,,,,
T,38.840171000,-94.705382000,1034.8,90.2,-0.1,32.433,31.34,,,,,,,
T,38.840180000,-94.708546000,1025.2,90.1,1.1,32.604,901.26,,,,,,,
T,38.840181000,-94.708823000,1026.7,90.3,-0.0,32.619,78.90,,,,,,,
T,38.840190000,-94.711852000,1055.0,270.2,0.0,32.782,862.80,,,,,,,
T,38.840191000,-94.714713000,1033.8,270.2,0.3,32.936,814.94,,,,,,,
T,38.840192000,-94.714866000,1036.0,270.2,0.1,32.945,43.58,,,,,,,
T,38.840244000,-94.723581000,1036.1,270.3,-0.2,33.415,2482.50,,,,,,,
T,38.840170000,-94.705090000,1033.7,90.2,0.0,34.412,5267.15,,,,,,,
T,38.840170000,-94.705272000,1034.3,90.2,-0.1,34.422,51.84,,,,,,,
T,38.840171000,-94.705382000,1034.8,90.2,-0.1,34.428,31.34,,,,,,,
T,38.840180000,-94.708546000,1025.2,90.1,1.1,34.599,901.26,,,,,,,
T,38.840181000,-94.708823000,1026.7,90.3,-0.0,34.614,78.90,,,,,,,
T,38.840190000,-94.711852000,1055.0,270.2,0.0,34.777,862.80,,,,,,,
T,38.840191000,-94.714713000,1033.8,270.2,0.3,34.931,814.94,,,,,,,
T,38.840192000,-94.714866000,1036.0,270.2,0.3,34.940,43.58,,,,,,,
T,38.840244000,-94.723581000,1036.1,270.3,-0.4,35.410,2482.50,,,,,,,
T,38.840245000,-94.723690000,1038.1,270.3,0.3,35.416,31.05,,,,,,,
T,38.840244000,-94.723868000,1040.0,270.3,0.7,35.425,50.70,,,,,,,
T,38.840243000,-94.723968000,1040.8,270.4,1.6,35.431,28.49,,,,,,,
T,38.840248000,-94.725922000,1056.6,270.4,1.0,35.536,556.59,,,,,,,
T,38.840195000,-94.726505000,1049.5,268.8,0.1,35.568,167.18,,,,,,,
T,38.840181000,-94.726706000,1046.7,268.4,-0.5,35.579,57.48,,,,,,,
T,38.840151000,-94.727137000,1040.9,267.9,-1.3,35.602,123.25,,,,,,,
T,38.840158000,-94.729625000,1033.4,268.9,-0.8,35.736,708.70,,,,,,,
T,38.840161000,-94.730609000,1039.3,268.6,-0.6,35.789,280.29,,,,,,,
T,38.840161000,-94.730672000,1039.9,269.4,0.3,35.793,17.95,,,,,,,
T,38.840161000,-94.730730000,1040.3,269.6,2.3,35.796,16.52,,,,,,,
T,38.840162000,-94.731266000,1044.3,270.2,1.9,35.825,152.68,,,,,,,
T,38.840163000,-94.731466000,1045.5,270.2,-1.5,35.836,56.97,,,,,,,
T,38.840165000,-94.732116000,1047.5,270.2,-0.5,35.871,185.15,,,,,,,
T,38.840150000,-94.734074000,1025.7,269.8,-0.6,35.976,557.75,,,,,,,
T,38.840147000,-94.736755000,1031.7,269.8,-1.1,36.121,763.67,,,,,,,
T,38.840141000,-94.738256000,1032.4,269.8,-0.8,36.202,427.56,,,,,,,
T,38.840146000,-94.740113000,1018.5,269.9,0.4,36.302,528.96,,,,,,,
T,38.840185000,-94.741074000,1028.1,270.2,0.5,36.354,274.10,,,,,,,
T,38.840203000,-94.741644000,1034.2,270.5,0.8,36.385,162.49,,,,,,,
T,38.840167000,-94.742036000,1039.9,270.3,4.1,36.406,112.43,,,,,,,
T,38.840208000,-94.742148000,1041.7,271.3,4.6,36.413,35.22,,,,,,,
T,38.840228000,-94.742203000,1042.9,272.9,5.4,36.416,17.28,,,,,,,
T,38.840235000,-94.742221000,1043.3,273.2,5.4,36.417,5.73,,,,,,,
T,38.840274000,-94.742288000,1044.8,278.1,5.6,36.422,23.79,,,,,,,
T,38.840317000,-94.742320000,1045.3,304.1,5.1,36.425,18.12,,,,,,,
T,38.840342000,-94.742393000,1046.7,305.1,5.0,36.429,22.70,,,,,,,
T,38.840353000,-94.742441000,1047.3,304.0,4.7,36.432,14.25,,,,,,,
T,38.840351000,-94.742491000,1048.0,298.9,5.0,36.435,14.26,,,,,,,
T,38.840337000,-94.742559000,1049.0,286.6,3.8,36.439,20.03,,,,,,,
T,38.840310000,-94.742624000,1049.9,268.3,2.8,36.443,20.96,,,,,,,
T,38.840256000,-94.742646000,1050.1,246.4,1.7,36.446,20.64,,,,,,,
T,38.840178000,-94.742657000,1050.2,223.9,0.7,36.452,28.58,,,,,,,
T,38.840130000,-94.742637000,1049.9,207.2,-0.4,36.455,18.39,,,,,,,
T,38.840071000,-94.742598000,1049.8,186.5,-0.8,36.460,24.19,,,,,,,
T,38.839967000,-94.742536000,1049.4,168.7,-0.7,36.468,41.79,,,,,,,
T,38.839891000,-94.742490000,1048.9,161.6,-1.1,36.474,30.62,,,,,,,
T,38.839570000,-94.742456000,1048.5,165.6,-1.2,36.496,117.31,,,,,,,
T,38.837762000,-94.742468000,1040.4,176.8,-2.4,36.621,658.51,,,,,,,
T,38.837533000,-94.742469000,1038.5,177.7,-2.3,36.636,83.41,,,,,,,
T,38.833731000,-94.742474000,995.1,179.6,-2.0,36.899,1384.74,,,,,,,
T,38.832344000,-94.742483000,986.7,180.0,-2.0,36.994,505.17,,,,,,,
T,38.830333000,-94.742496000,981.6,180.2,-1.3,37.133,732.44,,,,,,,
T,38.829848000,-94.742500000,982.3,180.2,2.0,37.166,176.65,,,,,,,
T,38.829166000,-94.742504000,998.6,180.2,3.0,37.214,248.40,,,,,,,
T,38.826739000,-94.742517000,1046.0,180.3,4.2,37.381,883.95,,,,,,,
T,38.826269000,-94.742511000,1052.4,180.2,3.1,37.413,171.19,,,,,,,
T,38.825659000,-94.742505000,1052.4,180.1,2.6,37.455,222.18,,,,,,,
T,38.823296000,-94.742479000,1056.2,179.9,-0.7,37.618,860.67,,,,,,,
T,38.823197000,-94.742478000,1055.5,179.8,0.1,37.625,36.06,,,,,,,
T,38.821688000,-94.742473000,1033.4,179.6,0.1,37.729,549.60,,,,,,,
T,38.816191000,-94.742455000,1054.3,179.8,-0.0,38.109,2002.08,,,,,,,
T,38.816126000,-94.742455000,1054.9,179.8,0.7,38.113,23.67,,,,,,,
T,38.816039000,-94.742454000,1055.7,179.8,1.6,38.119,31.69,,,,,,,
T,38.813520000,-94.742405000,1081.7,179.7,-0.1,38.293,917.56,,,,,,,
T,38.813367000,-94.742402000,1081.6,179.6,0.3,38.303,55.73,,,,,,,
T,38.810878000,-94.742393000,1052.8,179.5,0.2,38.475,906.53,,,,,,,
T,38.810897000,-94.744737000,1061.7,198.8,-0.6,38.602,667.99,,,,,,,
T,38.810903000,-94.748178000,1063.3,221.0,-0.6,38.787,980.56,,,,,,,
T,38.810910000,-94.749644000,1063.8,245.2,0.2,38.866,417.76,,,,,,,
T,38.810928000,-94.751101000,1059.6,250.2,-0.2,38.945,415.24,,,,,,,
T,38.810943000,-94.752319000,1058.3,270.5,-0.2,39.011,347.13,,,,,,,
T,38.810942000,-94.752478000,1057.5,270.4,0.0,39.019,45.31,,,,,,,
T,38.810961000,-94.760002000,1057.6,270.4,0.1,39.425,2144.07,,,,,,,
T,38.811008000,-94.761071000,1064.4,270.6,0.2,39.483,305.10,,,,,,,
T,38.811050000,-94.762283000,1064.2,270.8,0.3,39.549,345.71,,,,,,,
T,38.811088000,-94.763028000,1063.6,271.0,1.3,39.589,212.75,,,,,,,
T,38.811131000,-94.763899000,1066.0,271.2,1.1,39.636,248.70,,,,,,,
T,38.811178000,-94.765046000,1076.3,273.2,1.3,39.698,327.30,,,,,,,
T,38.811193000,-94.765389000,1077.9,273.1,1.6,39.717,97.89,,,,,,,
T,38.811206000,-94.767491000,1084.0,272.2,0.8,39.830,599.01,,,,,,,
T,38.811207000,-94.767710000,1085.3,271.9,0.5,39.842,62.41,,,,,,,
T,38.811198000,-94.768992000,1077.2,271.0,0.2,39.911,365.33,,,,,,,
T,38.811185000,-94.770416000,1084.2,270.1,-0.6,39.988,405.81,,,,,,,
T,38.811209000,-94.771443000,1080.5,270.2,-0.3,40.043,292.79,,,,,,,
T,38.811209000,-94.771967000,1076.9,270.1,-0.1,40.072,149.32,,,,,,,
T,38.811203000,-94.773135000,1080.3,269.9,-1.0,40.135,332.84,,,,,,,
T,38.811210000,-94.773996000,1075.5,270.2,-0.8,40.181,245.36,,,,,,,
T,38.811189000,-94.774493000,1072.8,270.1,-0.6,40.208,141.83,,,,,,,
T,38.811121000,-94.775325000,1071.3,268.3,-1.4,40.253,238.38,,,,,,,
T,38.811046000,-94.776078000,1069.6,267.1,-1.3,40.294,216.31,,,,,,,
T,38.810991000,-94.776730000,1065.9,265.7,-0.8,40.330,186.87,,,,,,,
T,38.810952000,-94.777382000,1063.2,264.4,0.2,40.365,186.34,,,,,,,
T,38.810943000,-94.777933000,1065.2,264.8,0.8,40.395,157.05,,,,,,,
T,38.810947000,-94.779459000,1074.2,266.9,1.3,40.477,434.85,,,,,,,
T,38.810947000,-94.780441000,1079.3,268.3,1.6,40.530,279.83,,,,,,,
T,38.810942000,-94.781542000,1083.5,269.3,1.4,40.589,313.75,,,,,,,
T,38.810942000,-94.781775000,1083.8,269.8,1.1,40.602,66.40,,,,,,,
T,38.810945000,-94.782700000,1083.8,270.0,0.8,40.652,263.59,,,,,,,
T,38.810950000,-94.782832000,1084.5,270.1,1.3,40.659,37.66,,,,,,,
T,38.810974000,-94.783384000,1086.4,270.7,1.5,40.689,157.54,,,,,,,
T,38.811016000,-94.784378000,1094.3,271.9,1.9,40.743,283.66,,,,,,,
T,38.811074000,-94.785305000,1098.8,272.7,1.8,40.793,265.00,,,,,,,
T,38.811077000,-94.785946000,1101.5,273.0,1.8,40.827,182.66,,,,,,,
T,38.811072000,-94.786895000,1104.8,272.2,1.2,40.879,270.43,,,,,,,
T,38.811068000,-94.787141000,1105.3,271.8,0.7,40.892,70.12,,,,,,,
T,38.811060000,-94.787585000,1105.0,271.0,0.1,40.916,126.56,,,,,,,
T,38.811053000,-94.788533000,1105.2,269.5,0.0,40.967,270.16,,,,,,,
T,38.811001000,-94.797293000,1105.7,269.5,-0.1,41.440,2496.34,,,,,,,
T,38.810997000,-94.798323000,1105.1,269.5,-0.1,41.495,293.51,,,,,,,
T,38.811024000,-94.799436000,1102.5,269.7,-0.0,41.555,317.31,,,,,,,
T,38.811062000,-94.801014000,1100.5,270.0,-0.1,41.641,449.88,,,,,,,
T,38.811085000,-94.801854000,1103.3,270.2,0.1,41.686,239.51,,,,,,,
T,38.811090000,-94.802044000,1104.4,271.4,0.4,41.696,54.17,,,,,,,
T,38.811091000,-94.802407000,1105.7,271.7,0.8,41.716,103.44,,,,,,,
T,38.811091000,-94.802826000,1106.6,271.5,-0.2,41.738,119.40,,,,,,,
T,38.811092000,-94.803234000,1105.8,271.0,-0.5,41.761,116.26,,,,,,,
T,38.811093000,-94.804187000,1102.3,270.3,-0.5,41.812,271.57,,,,,,,
T,38.811095000,-94.805041000,1100.4,270.1,-0.9,41.858,243.36,,,,,,,
T,38.811097000,-94.806404000,1099.8,270.1,-0.7,41.932,388.40,,,,,,,
T,38.811107000,-94.812174000,1081.5,270.1,-0.2,42.243,1644.23,,,,,,,
